Año,Trimestre,Provincia,Accesos_100_hogares,KPI_hogares_2%,Fibra_optica,KPI_fibra_10%,Accesos_100_hab,ADSL,Cablemodem,Wireless,Otros,Total
2021,4,Santa Cruz,43.05121466117346,43.91223895439693,10031.0,11535.65,12.808821353847454,10790.0,22902.0,4346.0,417.0,48486.0
2021,4,Santa Fe,77.08920179439227,78.63098583028011,128856.0,148184.4,24.23965799751964,233427.0,444373.0,43556.0,16229.0,866441.0
2021,4,Santiago Del Estero,47.0459491943867,47.986868178274435,1088.0,1251.1999999999998,11.675440470480114,19032.0,86563.0,6256.0,2922.0,115861.0
2021,4,Tierra Del Fuego,98.40061644865432,100.3686287776274,426.0,489.9,29.171007839182543,13317.0,38148.0,124.0,342.0,52357.0
2021,4,Tucumán,55.92599102424391,57.04451084472879,78790.0,90608.5,13.852880446424065,97830.0,59022.0,2511.0,486.0,238639.0
2021,3,Buenos Aires,71.68218940101933,73.11583318903972,885613.0,1018454.95,23.96989190399953,585729.0,2595485.0,120228.0,64554.0,4251609.0
2021,3,Capital Federal,111.27105514250894,113.49647624535912,42966.0,49410.899999999994,45.90038346526859,142902.0,1192107.0,6059.0,29371.0,1413405.0
2021,3,Catamarca,52.70979348600128,53.76398935572131,22331.0,25680.649999999998,13.407472376612356,18413.0,11709.0,1568.0,2233.0,56254.0
2021,3,Chaco,42.96241007967663,43.82165828127016,27583.0,31720.449999999997,11.48213456009956,38258.0,63659.0,8018.0,2353.0,139871.0
2021,3,Chubut,80.70973847657562,82.32393324610713,8946.0,10287.9,24.738375502880167,49269.0,55794.0,23376.0,18681.0,156066.0
2021,3,Córdoba,81.2845665540848,82.9102578851665,167495.0,192619.24999999997,24.88595762867568,229275.0,477223.0,57617.0,15178.0,946788.0
2021,3,Corrientes,44.90088312664412,45.798900789177004,7542.0,8673.3,11.8228555121759,44805.0,69403.0,6766.0,5303.0,133819.0
2021,3,Entre Ríos,62.17940145385769,63.422989482934845,20485.0,23557.749999999996,18.590565595869126,74443.0,128752.0,23500.0,13195.0,260375.0
2021,3,Formosa,33.962033540684324,34.64127421149801,4730.0,5439.5,8.643582187295351,18093.0,14111.0,15690.0,171.0,52795.0
2021,3,Jujuy,55.6892647441935,56.80305003907737,19926.0,22914.899999999998,14.240381868423986,23554.0,60758.0,2952.0,3968.0,111158.0
2021,3,La Pampa,84.27996309653611,85.96556235846683,17817.0,20489.55,27.767891191051227,9015.0,57881.0,14479.0,1295.0,100487.0
2021,3,La Rioja,77.26016061386845,78.80536382614582,9444.0,10860.599999999999,20.565964530219404,11329.0,54744.0,6613.0,30.0,82160.0
2021,3,Mendoza,45.54828468056102,46.45925037417224,70579.0,81165.84999999999,12.710228113581037,91474.0,71247.0,21811.0,828.0,255939.0
2021,3,Misiones,45.57065365808786,46.482066731249624,10969.0,12614.349999999999,12.411772581325812,43230.0,89469.0,7198.0,7662.0,158528.0
2021,3,Neuquén,69.70653344501615,71.10066411391648,16455.0,18923.25,20.74816202113861,29650.0,73794.0,19270.0,640.0,139809.0
2021,3,Río Negro,61.967213114754095,63.20655737704918,18725.0,21533.75,19.05925062746504,47934.0,44519.0,15031.0,18376.0,144585.0
2021,3,Salta,55.9642780595842,57.08356362077589,36126.0,41544.899999999994,13.55352602212216,49212.0,98318.0,5724.0,6453.0,195833.0
2021,3,San Juan,39.4554480019856,40.244556962025314,6670.0,7670.499999999999,10.050236642022517,40072.0,12922.0,11372.0,8447.0,79483.0
2021,3,San Luis,79.87043349212911,81.46784216197169,27.0,31.049999999999997,22.857408818789526,8417.0,11884.0,68856.0,28680.0,117864.0
2021,3,Santa Cruz,43.74732028012005,44.62226668572245,6328.0,7277.2,13.016254371883871,12347.0,22961.0,4269.0,3071.0,48976.0
2021,3,Santa Fe,75.01704762728227,76.51738857982791,93412.0,107423.79999999999,23.58815244581783,245929.0,443156.0,43447.0,15640.0,841584.0
2021,3,Santiago Del Estero,47.0,47.94,909.0,1045.35,11.660736690891678,19939.0,85535.0,6147.0,2928.0,115458.0
2021,3,Tierra Del Fuego,94.95386825985028,96.85294562504728,6.0,6.8999999999999995,28.150170112829368,12853.0,36958.0,16.0,390.0,50223.0
2021,3,Tucumán,54.63604486100796,55.72876575822812,70964.0,81608.59999999999,13.533446775711845,104489.0,53868.0,2408.0,743.0,232472.0
2021,2,Buenos Aires,70.00330336027972,71.40336942748532,854173.0,982298.95,23.35247372787298,603255.0,2503830.0,113546.0,57547.0,4132351.0
2021,2,Capital Federal,110.14440203212098,112.3472900727634,41318.0,47515.7,45.48719048129489,148989.0,1175097.0,5580.0,29371.0,1400355.0
2021,2,Catamarca,52.34030966263861,53.38711585589138,22331.0,25680.649999999998,13.313748671467298,20305.0,9426.0,1449.0,2233.0,55744.0
2021,2,Chaco,43.32762729293539,44.1941798387941,27584.0,31721.6,11.580041340539402,39826.0,62948.0,8018.0,2353.0,140729.0
2021,2,Chubut,72.29410481936469,73.73998691575198,6081.0,6993.15,22.159781771420207,49271.0,41497.0,23682.0,18706.0,139237.0
2021,2,Córdoba,80.11518795931242,81.71749171849868,151855.0,174633.25,24.528406291253745,239780.0,467782.0,55944.0,15519.0,930880.0
2021,2,Corrientes,43.5411637336848,44.411987008358494,3731.0,4290.65,11.46506458012956,46648.0,67262.0,6557.0,5303.0,129501.0
2021,2,Entre Ríos,61.660264464787886,62.89346975408365,17856.0,20534.399999999998,18.435680632917915,77836.0,124957.0,23786.0,13197.0,257632.0
2021,2,Formosa,33.22548419322613,33.88999387709065,3610.0,4151.5,8.456293049570467,19571.0,12509.0,15690.0,171.0,51551.0
2021,2,Jujuy,56.182157011467694,57.30580015169705,19611.0,22552.649999999998,14.366784069218694,24738.0,60800.0,2731.0,3968.0,111848.0
2021,2,La Pampa,82.08000672325404,83.72160685771912,17132.0,19701.8,27.043558440191944,9017.0,57014.0,13209.0,1295.0,97667.0
2021,2,La Rioja,76.9786615851933,78.51823481689716,9445.0,10861.75,20.49158509575061,11627.0,54255.0,6245.0,30.0,81602.0
2021,2,Mendoza,40.97324182617088,41.79270666269429,44696.0,51400.399999999994,11.433847066800618,91503.0,70834.0,21811.0,827.0,229671.0
2021,2,Misiones,45.0128113119994,45.91306753823939,10376.0,11932.4,12.26014659485293,44960.0,87861.0,5317.0,7662.0,156176.0
2021,2,Neuquén,69.14021084638621,70.52301506331393,15619.0,17961.85,20.58023612564588,30083.0,72690.0,19218.0,640.0,138250.0
2021,2,Río Negro,61.94204057417748,63.18088138566103,18727.0,21536.05,19.0520518601284,48189.0,43761.0,15031.0,18376.0,144084.0
2021,2,Salta,54.930090174788894,56.02869197828468,32050.0,36857.5,13.303441391384512,51396.0,96016.0,5724.0,6453.0,191639.0
2021,2,San Juan,39.28402570062062,40.06970621463303,6673.0,7673.95,10.00671906693712,40072.0,12369.0,11372.0,8447.0,78933.0
2021,2,San Luis,83.47810720063075,85.14766934464336,28.0,32.199999999999996,23.89055527674358,8417.0,11308.0,66860.0,36205.0,122818.0
2021,2,Santa Cruz,44.01491665543425,44.89521498854293,6328.0,7277.2,13.096756425784957,12347.0,22967.0,4269.0,3071.0,48982.0
2021,2,Santa Fe,75.06878626293008,76.57016198818867,90424.0,103987.59999999999,23.60478745301367,256741.0,431915.0,43997.0,17523.0,840600.0
2021,2,Santiago Del Estero,46.557275364921054,47.48842087221948,909.0,1045.35,11.554388875216851,20734.0,83770.0,5081.0,3596.0,114090.0
2021,2,Tierra Del Fuego,67.88580775229184,69.24352390733767,6.0,6.8999999999999995,20.126647945777083,12853.0,22504.0,14.0,316.0,35693.0
2021,2,Tucumán,54.928196510348045,56.02676044055501,71683.0,82435.45,13.606163819728009,110429.0,48359.0,1837.0,743.0,233051.0
2021,1,Buenos Aires,69.10524076185938,70.48734557709656,821597.0,944836.5499999999,22.99835397576201,629679.0,2452056.0,98806.0,57864.0,4060002.0
2021,1,Capital Federal,108.4199392232935,110.58833800775938,39980.0,45977.0,44.82699016464177,159805.0,1145093.0,5559.0,29236.0,1379673.0
2021,1,Catamarca,48.89909292784824,49.8770747864052,18688.0,21491.199999999997,12.438278918256517,26316.0,4409.0,322.0,2233.0,51968.0
2021,1,Chaco,43.13649241708794,43.9992222654297,25426.0,29239.899999999998,11.528896477487844,43214.0,61251.0,8004.0,1875.0,139770.0
2021,1,Chubut,68.9942808881567,70.37416650591983,3444.0,3960.6,21.147838315076264,45501.0,40960.0,23723.0,18712.0,132340.0
2021,1,Córdoba,78.59028062380018,80.16208623627618,134634.0,154829.09999999998,24.061371645661502,260350.0,444695.0,54137.0,17065.0,910881.0
2021,1,Corrientes,42.664128438821415,43.51741100759784,3337.0,3837.5499999999997,11.234115869536096,49160.0,62876.0,5949.0,5303.0,126625.0
2021,1,Entre Ríos,60.439449728342346,61.64823872290919,16846.0,19372.899999999998,18.07058172150436,83688.0,118424.0,20836.0,12169.0,251963.0
2021,1,Formosa,32.732955756327215,33.387614871453756,2562.0,2946.2999999999997,8.330895284429907,20663.0,11412.0,15669.0,380.0,50686.0
2021,1,Jujuy,55.63244789620541,56.74509685412952,17322.0,19920.3,14.226045966500736,32254.0,54324.0,2677.0,3879.0,110456.0
2021,1,La Pampa,81.77676345752207,83.4122987266725,15779.0,18145.85,26.943299898725044,8946.0,58711.0,12369.0,1300.0,97105.0
2021,1,La Rioja,49.80693519079345,50.80307389460933,1.0,1.15,13.258360163449572,17363.0,34984.0,250.0,30.0,52628.0
2021,1,Mendoza,39.153661528996416,39.936734759576346,38619.0,44411.85,10.926002451479471,91844.0,69295.0,18332.0,833.0,218923.0
2021,1,Misiones,43.172438905971845,44.035887684091286,7064.0,8123.599999999999,11.758811611223322,48292.0,82339.0,4796.0,6896.0,149387.0
2021,1,Neuquén,66.84208942045272,68.17893120886178,14171.0,16296.65,19.895917331182982,30223.0,70457.0,17752.0,632.0,133235.0
2021,1,Río Negro,60.87924030325769,62.09682510932284,17828.0,20502.199999999997,18.724905657874665,48777.0,42192.0,13994.0,18377.0,141168.0
2021,1,Salta,53.93001926339093,55.00861964865875,31498.0,36222.7,13.061128426236175,54768.0,89187.0,5669.0,6452.0,187574.0
2021,1,San Juan,39.055194335357605,39.836298222064755,6671.0,7671.65,9.948368694803314,40072.0,11589.0,11482.0,8453.0,78267.0
2021,1,San Luis,81.23730177127507,82.86204780670057,28.0,32.199999999999996,23.24883515831701,8417.0,10678.0,63826.0,36205.0,119154.0
2021,1,Santa Cruz,41.64783103990742,42.48078766070557,5975.0,6871.249999999999,12.391825403443834,12347.0,23089.0,4264.0,390.0,46065.0
2021,1,Santa Fe,73.91656407026184,75.39489535166707,70976.0,81622.4,23.242382186130484,277012.0,421480.0,39140.0,17519.0,826127.0
2021,1,Santiago Del Estero,45.67308282365455,46.58654448012764,570.0,655.5,11.334871169032644,26468.0,75849.0,5158.0,3596.0,111641.0
2021,1,Tierra Del Fuego,77.34935609177366,78.89634321360913,6.0,6.8999999999999995,22.9312154304354,12853.0,27247.0,0.0,316.0,40422.0
2021,1,Tucumán,54.81892254125389,55.91530099207897,69954.0,80447.09999999999,13.57896382467824,147199.0,12185.0,1834.0,740.0,231912.0
2020,4,Buenos Aires,68.97702220170737,70.35656264574152,804991.0,925739.6499999999,22.90151153254686,635651.0,2441248.0,93444.0,57927.0,4033261.0
2020,4,Capital Federal,108.31107489043508,110.47729638824379,39890.0,45873.5,44.8339684267828,163060.0,1142528.0,4815.0,29237.0,1379530.0
2020,4,Catamarca,49.40688354549741,50.39502121640736,17856.0,20534.399999999998,12.567459308545084,26870.0,5115.0,322.0,2233.0,52396.0
2020,4,Chaco,43.03078864977911,43.89140442277469,23687.0,27240.05,11.50064617804086,44332.0,61200.0,7997.0,1875.0,139091.0
2020,4,Chubut,68.35189915825622,69.71893714142134,3040.0,3495.9999999999995,20.95087117462161,45703.0,39756.0,23363.0,18712.0,130574.0
2020,4,Córdoba,78.07960876338194,79.64120093864958,125620.0,144463.0,23.904978675681004,267396.0,439322.0,52827.0,17536.0,902701.0
2020,4,Corrientes,42.42828394694903,43.27684962588801,3146.0,3617.8999999999996,11.172002734788627,50102.0,61495.0,5626.0,5290.0,125659.0
2020,4,Entre Ríos,59.47430676097378,60.66379289619326,15653.0,18000.949999999997,17.78197083072765,85683.0,113670.0,20206.0,12169.0,247381.0
2020,4,Formosa,32.487381907596735,33.13712954574867,2432.0,2796.7999999999997,8.268390853815193,21264.0,10789.0,15341.0,380.0,50206.0
2020,4,Jujuy,53.45659123390888,54.52572305858706,15639.0,17984.85,13.66962311713536,32850.0,52815.0,1077.0,3470.0,105851.0
2020,4,La Pampa,81.76793248945148,83.40329113924051,15432.0,17746.8,26.9404221718048,9009.0,58945.0,12194.0,1315.0,96895.0
2020,4,La Rioja,50.11061211701148,51.112824359351706,1.0,1.15,13.339129511730942,17513.0,34984.0,250.0,30.0,52778.0
2020,4,Mendoza,38.62957896227819,39.40217054152375,36083.0,41495.45,10.779753857792285,91842.0,68364.0,18331.0,833.0,215453.0
2020,4,Misiones,42.64411416119227,43.49699644441612,6589.0,7577.349999999999,11.614898792582805,49462.0,79855.0,4359.0,6896.0,147161.0
2020,4,Neuquén,67.00234522048092,68.34239212489054,13732.0,15791.8,19.943555550895127,30468.0,70614.0,17689.0,632.0,133135.0
2020,4,Río Negro,61.08861548045476,62.31038779006386,17826.0,20499.899999999998,18.789319055171752,48991.0,42022.0,13994.0,18377.0,141210.0
2020,4,Salta,54.04275200147659,55.123607041506126,30604.0,35194.6,13.088389057411083,56659.0,87817.0,5858.0,6452.0,187390.0
2020,4,San Juan,36.32088215575813,37.04729979887329,6599.0,7588.849999999999,9.251858120163536,40072.0,7004.0,10468.0,8453.0,72596.0
2020,4,San Luis,81.67947806105701,83.31306762227815,27.0,31.049999999999997,23.375314368474104,8417.0,11767.0,63019.0,36205.0,119435.0
2020,4,Santa Cruz,36.99957245908797,37.73956390826973,1041.0,1197.1499999999999,11.008682660661702,12347.0,19657.0,4659.0,2970.0,40674.0
2020,4,Santa Fe,73.58073807267776,75.05235283413131,62692.0,72095.79999999999,23.136769743176902,287271.0,414746.0,38712.0,17392.0,820813.0
2020,4,Santiago Del Estero,43.749256620689934,44.62424175310373,570.0,655.5,10.857437164805166,26812.0,70522.0,5169.0,3596.0,106669.0
2020,4,Tierra Del Fuego,76.26583496977399,77.79115166916947,6.0,6.8999999999999995,22.609569143137627,12853.0,26439.0,0.0,316.0,39614.0
2020,4,Tucumán,54.78340441369959,55.87907250197359,68043.0,78249.45,13.57016980842894,149322.0,11150.0,1834.0,740.0,231089.0
2020,3,Buenos Aires,67.65618983090923,69.00931362752742,749087.0,861450.0499999999,22.410088053440287,653930.0,2384557.0,94162.0,55541.0,3937277.0
2020,3,Capital Federal,107.6759011657323,109.82941918904694,39417.0,45329.549999999996,44.62274289719256,170375.0,1129573.0,3936.0,29374.0,1372675.0
2020,3,Catamarca,47.15709898417198,48.10024096385542,16857.0,19385.55,11.995288801288368,26868.0,3690.0,261.0,2228.0,49904.0
2020,3,Chaco,41.54192057806515,42.372758989626455,20675.0,23776.249999999996,11.102767361905425,45745.0,58825.0,6706.0,2003.0,133954.0
2020,3,Chubut,68.34389815720037,69.71077612034438,2897.0,3331.5499999999997,20.94871530485329,45761.0,39386.0,23216.0,18767.0,130027.0
2020,3,Córdoba,75.22035723669207,76.72476438142591,102217.0,117549.54999999999,23.029708353509868,276360.0,430771.0,48368.0,9756.0,867472.0
2020,3,Corrientes,41.750749470464434,42.58576445987372,2960.0,3403.9999999999995,10.993613616681577,50858.0,58681.0,5513.0,5379.0,123391.0
2020,3,Entre Ríos,58.1901640924315,59.35396737428013,13954.0,16047.099999999999,17.398110879051448,87892.0,106950.0,20379.0,12320.0,241495.0
2020,3,Formosa,31.90562331018653,32.543735776390264,2000.0,2300.0,8.120337229392224,21790.0,10003.0,15023.0,393.0,49209.0
2020,3,Jujuy,54.04441923820905,55.12530762297323,11112.0,12778.8,13.820037033679933,32611.0,57682.0,952.0,4371.0,106728.0
2020,3,La Pampa,79.26447706670275,80.84976660803682,14677.0,16878.55,26.11570201882304,9015.0,56845.0,11893.0,1305.0,93735.0
2020,3,La Rioja,50.11811323630268,51.120475501028736,1.0,1.15,13.341312020771634,17346.0,34984.0,250.0,35.0,52616.0
2020,3,Mendoza,37.348633137232696,38.09560579997735,32817.0,37739.549999999996,10.422355488053226,91908.0,64672.0,17523.0,868.0,207788.0
2020,3,Misiones,41.60448628544863,42.436576011157605,2572.0,2957.7999999999997,11.331798537010409,50195.0,77989.0,3445.0,8985.0,143186.0
2020,3,Neuquén,65.24417025530218,66.54905366040822,11043.0,12699.449999999999,19.42045929269766,30222.0,70446.0,16787.0,737.0,129235.0
2020,3,Río Negro,57.05240591584501,58.19345403416191,10381.0,11938.15,17.54802558517,49530.0,40001.0,13187.0,18368.0,131467.0
2020,3,Salta,52.31571212848803,53.362026371057794,25445.0,29261.749999999996,12.670239307125406,58216.0,84128.0,5764.0,7293.0,180846.0
2020,3,San Juan,38.78995525412846,39.56575435921103,5509.0,6335.349999999999,9.88083251128296,40092.0,9223.0,14023.0,8480.0,77327.0
2020,3,San Luis,79.96172209417188,81.56095653605531,6.0,6.8999999999999995,22.8839263803681,8401.0,10077.0,61828.0,36253.0,116565.0
2020,3,Santa Cruz,35.95152890784452,36.67055948600141,1027.0,1181.05,10.697207032526524,12845.0,16098.0,6938.0,2373.0,39281.0
2020,3,Santa Fe,72.12060247348236,73.56301452295202,45721.0,52579.149999999994,22.677710522681583,295051.0,405807.0,37112.0,19307.0,802998.0
2020,3,Santiago Del Estero,43.37593131691913,44.24344994325751,555.0,638.25,10.76484130094044,26419.0,70720.0,4185.0,3613.0,105492.0
2020,3,Tierra Del Fuego,76.80909583946696,78.34527775625631,0.0,0.0,22.7715153638102,12854.0,26491.0,0.0,310.0,39655.0
2020,3,Tucumán,53.2281495112899,54.2927125015157,59949.0,68941.34999999999,13.184990703555616,149605.0,11752.0,1808.0,762.0,223876.0
2020,2,Buenos Aires,65.2205801358229,66.52499173853936,723072.0,831532.7999999999,21.55285840483632,661272.0,2244277.0,91736.0,57189.0,3777546.0
2020,2,Capital Federal,106.41480599073644,108.54310211055117,39482.0,45404.299999999996,44.15182686820503,178896.0,1106133.0,3937.0,29373.0,1357821.0
2020,2,Catamarca,45.43181818181818,46.34045454545454,14878.0,17109.699999999997,11.556666835285702,26968.0,3641.0,261.0,2228.0,47976.0
2020,2,Chaco,39.83250279006581,40.629152845867125,17266.0,19855.899999999998,10.646198278920558,46816.0,56017.0,6452.0,1581.0,128132.0
2020,2,Chubut,57.344613387235526,58.49150565498024,1324.0,1522.6,17.577923412048097,45761.0,38279.0,17678.0,5614.0,108656.0
2020,2,Córdoba,72.71358531242393,74.16785701867241,85818.0,98690.7,22.26262976828413,282858.0,415007.0,44522.0,8263.0,836468.0
2020,2,Corrientes,40.30476267979574,41.11085793339166,3144.0,3615.6,10.613139950481656,51248.0,55536.0,3927.0,5011.0,118866.0
2020,2,Entre Ríos,56.538654739709614,57.66942783450381,13954.0,16047.099999999999,16.90464963972206,89391.0,99423.0,20042.0,11303.0,234113.0
2020,2,Formosa,31.1394362262631,31.76222495078836,1882.0,2164.2999999999997,7.925539742616724,21805.0,9353.0,14723.0,169.0,47932.0
2020,2,Jujuy,47.887810227872784,48.84556643243024,5057.0,5815.549999999999,12.246000275261045,32705.0,38938.0,952.0,16664.0,94316.0
2020,2,La Pampa,76.10158288987562,77.62361454767313,14232.0,16366.8,25.07384596485546,8551.0,54422.0,11314.0,1290.0,89809.0
2020,2,La Rioja,49.83993501839552,50.83673371876343,1.0,1.15,13.267548880443243,16885.0,34984.0,250.0,35.0,52155.0
2020,2,Mendoza,36.25224342110005,36.97728828952205,29613.0,34054.95,10.116652469373571,91904.0,62941.0,15924.0,802.0,201184.0
2020,2,Misiones,40.88779600969606,41.705551929889985,2579.0,2965.85,11.136919674351834,50792.0,74497.0,3319.0,9153.0,140340.0
2020,2,Neuquén,63.89846903376432,65.17643841443962,11037.0,12692.55,19.02059866374008,30256.0,67990.0,15755.0,1134.0,126172.0
2020,2,Río Negro,56.36933524879196,57.4967219537678,10382.0,11939.3,17.338453751536527,49756.0,39650.0,11331.0,18367.0,129486.0
2020,2,Salta,51.58158335340357,52.61321502047164,24289.0,27932.35,12.492822821915324,59502.0,81740.0,5123.0,7108.0,177762.0
2020,2,San Juan,35.09485776365026,35.79675491892327,5509.0,6335.349999999999,8.939786450606132,40092.0,8275.0,7019.0,8882.0,69777.0
2020,2,San Luis,78.4096773527651,79.9778708998204,6.0,6.8999999999999995,22.440286647722235,8401.0,8357.0,60935.0,36253.0,113952.0
2020,2,Santa Cruz,35.79262396979603,36.50847644919195,1027.0,1181.05,10.650675172081195,12845.0,16044.0,6585.0,2368.0,38869.0
2020,2,Santa Fe,70.002168637187,71.40221200993074,46698.0,53702.7,22.01189934872471,299974.0,381679.0,30487.0,19094.0,777932.0
2020,2,Santiago Del Estero,43.46716682468362,44.336510161177294,355.0,408.24999999999994,10.787648634906734,25917.0,72074.0,3038.0,4063.0,105447.0
2020,2,Tierra Del Fuego,76.36948260742473,77.89687225957323,0.0,0.0,22.642392447335883,12854.0,26025.0,0.0,310.0,39189.0
2020,2,Tucumán,51.78074091030483,52.81635572851093,55120.0,63387.99999999999,12.826796661758182,150084.0,9833.0,1357.0,762.0,217156.0
2020,1,Buenos Aires,64.32563101743429,65.61214363778298,720688.0,828791.2,21.20808101421276,673237.0,2210349.0,85443.0,18334.0,3708051.0
2020,1,Capital Federal,105.98017414181908,108.09977762465546,38898.0,44732.7,44.02408243452466,184494.0,1097635.0,3911.0,28556.0,1353494.0
2020,1,Catamarca,37.615427687460254,38.36773624120946,12056.0,13864.4,9.568286447482455,21945.0,3146.0,261.0,2227.0,39635.0
2020,1,Chaco,37.483833369172615,38.23351003655607,11958.0,13751.699999999999,10.018358007806318,46356.0,54144.0,6239.0,1580.0,120277.0
2020,1,Chubut,51.26848941909703,52.293859207478974,1324.0,1522.6,15.715139739949183,45763.0,27287.0,16885.0,5479.0,96738.0
2020,1,Córdoba,70.6880744339108,72.10183592258902,68512.0,78788.79999999999,21.64232669040361,286168.0,406109.0,41617.0,8693.0,811099.0
2020,1,Corrientes,38.7290799422309,39.503661541075516,2172.0,2497.7999999999997,10.198192297264283,51126.0,53231.0,2437.0,5004.0,113970.0
2020,1,Entre Ríos,56.12006051437216,57.242461724659606,13245.0,15231.749999999998,16.779387594256768,90368.0,95434.0,18737.0,14062.0,231846.0
2020,1,Formosa,30.228303962606848,30.832870041858985,1800.0,2070.0,7.693633209507935,21068.0,8887.0,14510.0,169.0,46434.0
2020,1,Jujuy,46.670230639987786,47.60363525278754,3078.0,3539.7,11.934505713694248,32066.0,38938.0,942.0,16641.0,91665.0
2020,1,La Pampa,75.76678781291396,77.28212356917224,13821.0,15894.15,24.96348894596364,8553.0,53755.0,11295.0,1802.0,89226.0
2020,1,La Rioja,46.346631384166976,47.27356401185032,0.0,0.0,12.337423688670192,13076.0,34984.0,251.0,29.0,48340.0
2020,1,Mendoza,33.14207670017271,33.804918234176164,28059.0,32267.85,9.248656325291032,91955.0,50251.0,12465.0,722.0,183452.0
2020,1,Misiones,39.01834755171205,39.798714502746286,1220.0,1403.0,10.627621055982177,51458.0,69452.0,460.0,10962.0,133552.0
2020,1,Neuquén,61.84749362355069,63.084443496021706,11031.0,12685.65,18.409872883598883,29305.0,65951.0,14711.0,729.0,121727.0
2020,1,Río Negro,55.11566865962362,56.217982032816096,10381.0,11938.15,16.95263605430754,47756.0,38479.0,11222.0,18362.0,126200.0
2020,1,Salta,49.59568027012866,50.58759387553123,23025.0,26478.749999999996,12.011697200976553,60426.0,75593.0,4125.0,7212.0,170381.0
2020,1,San Juan,32.392292136304725,33.04013797903082,5508.0,6334.2,8.251277881190129,40092.0,6448.0,7082.0,5101.0,64231.0
2020,1,San Luis,76.30854184641933,77.83471268334772,5.0,5.75,21.838769386372302,8301.0,7612.0,58301.0,36333.0,110552.0
2020,1,Santa Cruz,35.97427628896549,36.6937618147448,1026.0,1179.8999999999999,10.704172537298618,12845.0,15766.0,6817.0,2368.0,38822.0
2020,1,Santa Fe,69.52357940253133,70.91405099058196,35123.0,40391.45,21.86132458787361,302366.0,383673.0,30488.0,19468.0,771118.0
2020,1,Santiago Del Estero,42.466359187991806,43.315686371751646,200.0,229.99999999999997,10.539212166838636,24695.0,70424.0,2779.0,4657.0,102755.0
2020,1,Tierra Del Fuego,76.06964979018785,77.59104278599162,0.0,0.0,22.552553250860385,12854.0,25632.0,0.0,308.0,38794.0
2020,1,Tucumán,47.84792325850032,48.80488172367033,44687.0,51390.049999999996,11.852464901793743,143184.0,10494.0,1355.0,347.0,200067.0
2019,4,Buenos Aires,64.25205288245421,65.53709394010329,669194.0,769573.1,21.135089381908887,720011.0,2191672.0,87111.0,18266.0,3686254.0
2019,4,Capital Federal,106.24546751041056,108.37037686061878,35534.0,40864.1,44.18705360861236,196938.0,1093143.0,3914.0,28576.0,1358105.0
2019,4,Catamarca,36.43842912715547,37.167197709698584,9506.0,10931.9,9.268865071492511,22999.0,3318.0,261.0,2227.0,38311.0
2019,4,Chaco,36.835478630342415,37.57218820294926,8831.0,10155.65,9.84506318966921,48661.0,53602.0,5229.0,1580.0,117903.0
2019,4,Chubut,51.14501785514712,52.16791821225006,1324.0,1522.6,15.6771711859264,47045.0,26977.0,15267.0,5489.0,96102.0
2019,4,Córdoba,70.48295566244217,71.89261477569102,53335.0,61335.24999999999,21.57949716642836,296872.0,410038.0,37750.0,8693.0,806688.0
2019,4,Corrientes,38.767440989262106,39.54278980904735,2002.0,2302.2999999999997,10.208283637368018,52525.0,51845.0,2458.0,5004.0,113834.0
2019,4,Entre Ríos,57.99221691704514,59.152061255386045,12875.0,14806.249999999998,17.339132629892976,92981.0,99206.0,18561.0,15407.0,239030.0
2019,4,Formosa,30.471313480544048,31.08073975015493,1760.0,2023.9999999999998,7.755476118924716,21567.0,8684.0,14531.0,169.0,46711.0
2019,4,Jujuy,45.37754633175065,46.28509725838566,873.0,1003.9499999999999,11.60391510228381,32949.0,37604.0,814.0,16641.0,88881.0
2019,4,La Pampa,76.92418969170417,78.46267348553826,4942.0,5683.299999999999,25.344921847620384,15457.0,56854.0,11341.0,1805.0,90399.0
2019,4,La Rioja,47.13589011052434,48.07860791273483,0.0,0.0,12.547563567459605,13738.0,34984.0,251.0,29.0,49002.0
2019,4,Mendoza,33.64903072027183,34.32201133467727,24989.0,28737.35,9.39011273391884,96678.0,49711.0,13672.0,730.0,185780.0
2019,4,Misiones,39.78923684048622,40.58502157729594,847.0,974.05,10.837581902491848,53116.0,69676.0,441.0,11733.0,135813.0
2019,4,Neuquén,59.35590092822445,60.54301894678894,10549.0,12131.349999999999,17.668184976921886,29826.0,60970.0,14246.0,854.0,116445.0
2019,4,Río Negro,55.70500968287489,56.81910987653239,9658.0,11106.699999999999,17.13387032217983,49747.0,37933.0,11437.0,18365.0,127140.0
2019,4,Salta,50.35463892238824,51.361731700836,21865.0,25144.749999999996,12.195492805546795,63272.0,76062.0,3040.0,8206.0,172445.0
2019,4,San Juan,32.85497572815534,33.512075242718446,4931.0,5670.65,8.36915261267133,41360.0,6338.0,7241.0,5104.0,64974.0
2019,4,San Luis,74.92002603481464,76.41842655551093,6.0,6.8999999999999995,21.44135289326784,8569.0,8027.0,55266.0,36333.0,108201.0
2019,4,Santa Cruz,36.71136308535834,37.44559034706551,1036.0,1191.3999999999999,10.923427797723754,13264.0,15899.0,6800.0,2371.0,39370.0
2019,4,Santa Fe,69.48235725596862,70.87200440108799,27464.0,31583.6,21.84835065573258,312072.0,382254.0,26978.0,20401.0,769169.0
